CountryName,CountryCode,Date,cases_weekly,deaths_weekly,StringencyIndex,StringencyIndexForDisplay
Greece,GRC,2020-06-15T00:00:00Z,124,3,40.74,40.74
Greece,GRC,2020-06-08T00:00:00Z,80,5,54.63,54.63
Greece,GRC,2020-06-01T00:00:00Z,39,4,54.63,54.63
Greece,GRC,2020-05-25T00:00:00Z,44,8,68.52,68.52
Greece,GRC,2020-05-18T00:00:00Z,118,12,68.52,68.52
Greece,GRC,2020-05-11T00:00:00Z,90,7,68.52,68.52
Greece,GRC,2020-05-04T00:00:00Z,120,14,81.48,81.48
Greece,GRC,2020-04-27T00:00:00Z,271,20,84.26,84.26
Greece,GRC,2020-04-20T00:00:00Z,121,12,84.26,84.26
Greece,GRC,2020-04-13T00:00:00Z,379,25,84.26,84.26
Greece,GRC,2020-04-06T00:00:00Z,579,35,84.26,84.26
Greece,GRC,2020-03-30T00:00:00Z,532,23,84.26,84.26
Greece,GRC,2020-03-23T00:00:00Z,293,11,84.26,84.26
Greece,GRC,2020-03-16T00:00:00Z,258,4,54.63,54.63
Greece,GRC,2020-03-09T00:00:00Z,66,0,31.48,31.48
Greece,GRC,2020-03-02T00:00:00Z,7,0,19.44,19.44
Greece,GRC,2020-02-24T00:00:00Z,0,0,0,0
Greece,GRC,2020-02-17T00:00:00Z,0,0,0,0
Greece,GRC,2020-02-10T00:00:00Z,0,0,0,0
Greece,GRC,2020-02-03T00:00:00Z,0,0,0,0
Greece,GRC,2020-01-27T00:00:00Z,0,0,0,0
Greece,GRC,2020-01-20T00:00:00Z,0,0,0,0
Greece,GRC,2020-01-13T00:00:00Z,0,0,0,0
Greece,GRC,2020-01-06T00:00:00Z,0,0,0,0
Hungary,HUN,2021-01-18T00:00:00Z,9047,684,NA,72.22
Hungary,HUN,2021-01-11T00:00:00Z,14805,748,72.22,72.22
Hungary,HUN,2021-01-04T00:00:00Z,12182,816,72.22,72.22
Hungary,HUN,2020-12-28T00:00:00Z,11539,879,72.22,72.22
Hungary,HUN,2020-12-21T00:00:00Z,21260,1152,72.22,72.22
Hungary,HUN,2020-12-14T00:00:00Z,29722,1146,72.22,72.22
Hungary,HUN,2020-12-07T00:00:00Z,37026,1161,72.22,72.22
Hungary,HUN,2020-11-30T00:00:00Z,39170,932,72.22,72.22
Hungary,HUN,2020-11-23T00:00:00Z,30496,701,72.22,72.22
Hungary,HUN,2020-11-16T00:00:00Z,32678,697,72.22,72.22
Hungary,HUN,2020-11-09T00:00:00Z,31998,604,57.41,57.41
Hungary,HUN,2020-11-02T00:00:00Z,21217,417,40.74,40.74
Hungary,HUN,2020-10-26T00:00:00Z,13795,299,40.74,40.74
Hungary,HUN,2020-10-19T00:00:00Z,9191,205,40.74,40.74
Hungary,HUN,2020-10-12T00:00:00Z,7097,135,40.74,40.74
Hungary,HUN,2020-10-05T00:00:00Z,6764,84,40.74,40.74
Hungary,HUN,2020-09-28T00:00:00Z,5850,63,40.74,40.74
Hungary,HUN,2020-09-21T00:00:00Z,6557,49,40.74,40.74
Hungary,HUN,2020-09-14T00:00:00Z,3922,13,40.74,40.74
Hungary,HUN,2020-09-07T00:00:00Z,2426,10,50,50
Hungary,HUN,2020-08-31T00:00:00Z,806,1,49.07,49.07
Hungary,HUN,2020-08-24T00:00:00Z,239,5,49.07,49.07
Hungary,HUN,2020-08-17T00:00:00Z,220,6,49.07,49.07
Hungary,HUN,2020-08-10T00:00:00Z,161,5,54.63,54.63
Hungary,HUN,2020-08-03T00:00:00Z,87,1,54.63,54.63
Hungary,HUN,2020-07-27T00:00:00Z,115,0,54.63,54.63
Hungary,HUN,2020-07-20T00:00:00Z,99,1,54.63,54.63
Hungary,HUN,2020-07-13T00:00:00Z,51,6,54.63,54.63
Hungary,HUN,2020-07-06T00:00:00Z,41,8,54.63,54.63
Hungary,HUN,2020-06-29T00:00:00Z,40,9,54.63,54.63
Hungary,HUN,2020-06-22T00:00:00Z,26,9,54.63,54.63
Hungary,HUN,2020-06-15T00:00:00Z,106,21,61.11,61.11
Hungary,HUN,2020-06-08T00:00:00Z,94,16,61.11,61.11
Hungary,HUN,2020-06-01T00:00:00Z,120,35,66.67,66.67
Hungary,HUN,2020-05-25T00:00:00Z,221,29,66.67,66.67
Hungary,HUN,2020-05-18T00:00:00Z,251,41,66.67,66.67
Hungary,HUN,2020-05-11T00:00:00Z,249,70,66.67,66.67
Hungary,HUN,2020-05-04T00:00:00Z,452,71,66.67,66.67
Hungary,HUN,2020-04-27T00:00:00Z,599,81,76.85,76.85
Hungary,HUN,2020-04-20T00:00:00Z,526,90,76.85,76.85
Hungary,HUN,2020-04-13T00:00:00Z,714,71,76.85,76.85
Hungary,HUN,2020-04-06T00:00:00Z,297,23,76.85,76.85
Hungary,HUN,2020-03-30T00:00:00Z,280,8,76.85,76.85
Hungary,HUN,2020-03-23T00:00:00Z,128,6,67.59,67.59
Hungary,HUN,2020-03-16T00:00:00Z,31,1,67.59,67.59
Hungary,HUN,2020-03-09T00:00:00Z,8,0,19.44,19.44
Iceland,ISL,2021-01-18T00:00:00Z,72,0,NA,44.44
Iceland,ISL,2021-01-11T00:00:00Z,144,0,50,50
Iceland,ISL,2021-01-04T00:00:00Z,28,1,50,50
Iceland,ISL,2020-12-28T00:00:00Z,84,0,52.78,52.78
Iceland,ISL,2020-12-21T00:00:00Z,85,0,52.78,52.78
Iceland,ISL,2020-12-14T00:00:00Z,75,1,52.78,52.78
Iceland,ISL,2020-12-07T00:00:00Z,101,1,52.78,52.78
Iceland,ISL,2020-11-30T00:00:00Z,104,0,52.78,52.78
Iceland,ISL,2020-11-23T00:00:00Z,88,1,52.78,52.78
Iceland,ISL,2020-11-16T00:00:00Z,111,5,52.78,52.78
Iceland,ISL,2020-11-09T00:00:00Z,188,8,52.78,52.78
Iceland,ISL,2020-11-02T00:00:00Z,442,1,52.78,52.78
Iceland,ISL,2020-10-26T00:00:00Z,393,0,45.37,45.37
Iceland,ISL,2020-10-19T00:00:00Z,529,1,37.04,37.04
Iceland,ISL,2020-10-12T00:00:00Z,605,0,40.74,40.74
Iceland,ISL,2020-10-05T00:00:00Z,298,0,40.74,40.74
Iceland,ISL,2020-09-28T00:00:00Z,277,0,37.96,37.96
Iceland,ISL,2020-09-21T00:00:00Z,181,0,37.96,37.96
Iceland,ISL,2020-09-14T00:00:00Z,24,0,37.96,37.96
Iceland,ISL,2020-09-07T00:00:00Z,36,0,37.96,37.96
Iceland,ISL,2020-08-31T00:00:00Z,41,0,46.3,46.3
Iceland,ISL,2020-08-24T00:00:00Z,53,0,46.3,46.3
Iceland,ISL,2020-08-17T00:00:00Z,53,0,46.3,46.3
Iceland,ISL,2020-08-10T00:00:00Z,51,0,46.3,46.3
Iceland,ISL,2020-08-03T00:00:00Z,60,0,46.3,46.3
Iceland,ISL,2020-07-27T00:00:00Z,8,0,39.81,39.81
Iceland,ISL,2020-07-20T00:00:00Z,6,0,39.81,39.81
Iceland,ISL,2020-07-13T00:00:00Z,3,0,39.81,39.81
Iceland,ISL,2020-07-06T00:00:00Z,9,0,39.81,39.81
Iceland,ISL,2020-06-29T00:00:00Z,6,0,39.81,39.81
Iceland,ISL,2020-06-22T00:00:00Z,5,0,39.81,39.81
Iceland,ISL,2020-06-15T00:00:00Z,3,0,39.81,39.81
Iceland,ISL,2020-06-08T00:00:00Z,1,0,39.81,39.81
Iceland,ISL,2020-06-01T00:00:00Z,2,0,39.81,39.81
Iceland,ISL,2020-05-25T00:00:00Z,2,0,39.81,39.81
Iceland,ISL,2020-05-18T00:00:00Z,1,0,50,50
Iceland,ISL,2020-05-11T00:00:00Z,2,0,50,50
Iceland,ISL,2020-05-04T00:00:00Z,7,0,50,50
Iceland,ISL,2020-04-27T00:00:00Z,21,1,53.7,53.7
Iceland,ISL,2020-04-20T00:00:00Z,70,1,53.7,53.7
Iceland,ISL,2020-04-13T00:00:00Z,215,4,53.7,53.7
Iceland,ISL,2020-04-06T00:00:00Z,466,2,53.7,53.7
Iceland,ISL,2020-03-30T00:00:00Z,452,1,53.7,53.7
Iceland,ISL,2020-03-23T00:00:00Z,390,1,53.7,53.7
Iceland,ISL,2020-03-16T00:00:00Z,123,0,50.93,50.93
Iceland,ISL,2020-03-09T00:00:00Z,52,0,16.67,16.67
Iceland,ISL,2020-03-02T00:00:00Z,3,0,16.67,16.67
Iceland,ISL,2020-02-24T00:00:00Z,0,0,16.67,16.67
Iceland,ISL,2020-02-17T00:00:00Z,0,0,16.67,16.67
Iceland,ISL,2020-02-10T00:00:00Z,0,0,16.67,16.67
Iceland,ISL,2020-02-03T00:00:00Z,0,0,16.67,16.67
Iceland,ISL,2020-01-27T00:00:00Z,0,0,11.11,11.11
Iceland,ISL,2020-01-20T00:00:00Z,0,0,0,0
Iceland,ISL,2020-01-13T00:00:00Z,0,0,0,0
Iceland,ISL,2020-01-06T00:00:00Z,0,0,0,0
Ireland,IRL,2021-01-18T00:00:00Z,25113,264,85.19,85.19
Ireland,IRL,2021-01-11T00:00:00Z,45726,85,85.19,85.19
Ireland,IRL,2021-01-04T00:00:00Z,15758,55,87.96,87.96
Ireland,IRL,2020-12-28T00:00:00Z,6587,46,80.56,80.56
Ireland,IRL,2020-12-21T00:00:00Z,3357,34,72.22,72.22
Ireland,IRL,2020-12-14T00:00:00Z,1939,27,72.22,72.22
Ireland,IRL,2020-12-07T00:00:00Z,2005,45,72.22,72.22
Ireland,IRL,2020-11-30T00:00:00Z,1780,30,81.48,81.48
Ireland,IRL,2020-11-23T00:00:00Z,2558,43,81.48,81.48
Ireland,IRL,2020-11-16T00:00:00Z,2509,32,81.48,81.48
Ireland,IRL,2020-11-09T00:00:00Z,3392,32,81.48,81.48
Ireland,IRL,2020-11-02T00:00:00Z,4874,33,81.48,81.48
Ireland,IRL,2020-10-26T00:00:00Z,7166,30,81.48,81.48
Ireland,IRL,2020-10-19T00:00:00Z,7434,26,55.09,55.09
Ireland,IRL,2020-10-12T00:00:00Z,4496,16,55.09,55.09
Ireland,IRL,2020-10-05T00:00:00Z,3042,8,52.31,52.31
Ireland,IRL,2020-09-28T00:00:00Z,2057,10,52.31,52.31
Ireland,IRL,2020-09-21T00:00:00Z,1948,8,52.31,52.31
Ireland,IRL,2020-09-14T00:00:00Z,1313,7,70.83,70.83
Ireland,IRL,2020-09-07T00:00:00Z,912,0,70.83,70.83
Ireland,IRL,2020-08-31T00:00:00Z,791,0,70.83,70.83
Ireland,IRL,2020-08-24T00:00:00Z,712,3,70.83,70.83
Ireland,IRL,2020-08-17T00:00:00Z,545,2,59.72,59.72
Ireland,IRL,2020-08-10T00:00:00Z,550,9,59.72,59.72
Ireland,IRL,2020-08-03T00:00:00Z,281,0,38.89,38.89
Ireland,IRL,2020-07-27T00:00:00Z,121,10,38.89,38.89
Ireland,IRL,2020-07-20T00:00:00Z,132,7,38.89,38.89
Ireland,IRL,2020-07-13T00:00:00Z,101,5,38.89,38.89
Ireland,IRL,2020-07-06T00:00:00Z,88,6,38.89,38.89
Ireland,IRL,2020-06-29T00:00:00Z,60,20,38.89,38.89
Ireland,IRL,2020-06-22T00:00:00Z,76,9,72.22,72.22
Ireland,IRL,2020-06-15T00:00:00Z,102,27,72.22,72.22
Ireland,IRL,2020-06-08T00:00:00Z,211,29,72.22,72.22
Ireland,IRL,2020-06-01T00:00:00Z,351,44,83.33,83.33
Ireland,IRL,2020-05-25T00:00:00Z,527,63,83.33,83.33
Ireland,IRL,2020-05-18T00:00:00Z,1116,85,83.33,83.33
Ireland,IRL,2020-05-11T00:00:00Z,1490,155,90.74,90.74
Ireland,IRL,2020-05-04T00:00:00Z,2244,216,90.74,90.74
Ireland,IRL,2020-04-27T00:00:00Z,4011,477,90.74,90.74
Ireland,IRL,2020-04-20T00:00:00Z,5596,276,90.74,90.74
Ireland,IRL,2020-04-13T00:00:00Z,4544,176,90.74,90.74
Ireland,IRL,2020-04-06T00:00:00Z,2496,112,90.74,90.74
Ireland,IRL,2020-03-30T00:00:00Z,1709,42,85.19,85.19
Ireland,IRL,2020-03-23T00:00:00Z,737,2,48.15,48.15
Ireland,IRL,2020-03-16T00:00:00Z,148,2,48.15,48.15
Ireland,IRL,2020-03-09T00:00:00Z,20,0,11.11,11.11
Ireland,IRL,2020-03-02T00:00:00Z,1,0,11.11,11.11
Ireland,IRL,2020-02-24T00:00:00Z,0,0,5.56,5.56
Ireland,IRL,2020-02-17T00:00:00Z,0,0,5.56,5.56
Ireland,IRL,2020-02-10T00:00:00Z,0,0,5.56,5.56
Ireland,IRL,2020-02-03T00:00:00Z,0,0,0,0
Ireland,IRL,2020-01-27T00:00:00Z,0,0,0,0
Ireland,IRL,2020-01-20T00:00:00Z,0,0,0,0
Ireland,IRL,2020-01-13T00:00:00Z,0,0,0,0
Ireland,IRL,2020-01-06T00:00:00Z,0,0,0,0
Italy,ITA,2021-01-18T00:00:00Z,104786,3422,78.7,78.7
Italy,ITA,2021-01-11T00:00:00Z,121045,3423,78.7,78.7
Italy,ITA,2021-01-04T00:00:00Z,107750,3407,84.26,84.26
Italy,ITA,2020-12-28T00:00:00Z,94511,3126,80.56,80.56
Italy,ITA,2020-12-21T00:00:00Z,109473,4279,79.63,79.63
Italy,ITA,2020-12-14T00:00:00Z,114834,4442,79.63,79.63
Italy,ITA,2020-12-07T00:00:00Z,143700,5174,79.63,79.63
Italy,ITA,2020-11-30T00:00:00Z,176310,5081,79.63,79.63
Italy,ITA,2020-11-23T00:00:00Z,230339,4594,79.63,79.63
Italy,ITA,2020-11-16T00:00:00Z,243425,3835,79.63,79.63
Italy,ITA,2020-11-09T00:00:00Z,225769,2568,76.85,76.85
Italy,ITA,2020-11-02T00:00:00Z,183553,1488,66.67,66.67
Italy,ITA,2020-10-26T00:00:00Z,111541,795,66.67,66.67
Italy,ITA,2020-10-19T00:00:00Z,59291,377,50,50
Italy,ITA,2020-10-12T00:00:00Z,29621,180,55.56,55.56
Italy,ITA,2020-10-05T00:00:00Z,15459,151,47.22,47.22
Italy,ITA,2020-09-28T00:00:00Z,11714,128,47.22,47.22
Italy,ITA,2020-09-21T00:00:00Z,10403,97,47.22,47.22
Italy,ITA,2020-09-14T00:00:00Z,10119,69,47.22,47.22
Italy,ITA,2020-09-07T00:00:00Z,9416,64,54.63,54.63
Italy,ITA,2020-08-31T00:00:00Z,8873,40,54.63,54.63
Italy,ITA,2020-08-24T00:00:00Z,5430,41,54.63,54.63
Italy,ITA,2020-08-17T00:00:00Z,3349,191,54.63,54.63
Italy,ITA,2020-08-10T00:00:00Z,2496,51,50.93,50.93
Italy,ITA,2020-08-03T00:00:00Z,1952,47,48.15,48.15
Italy,ITA,2020-07-27T00:00:00Z,1684,62,48.15,48.15
Italy,ITA,2020-07-20T00:00:00Z,1373,91,58.33,58.33
Italy,ITA,2020-07-13T00:00:00Z,1450,93,58.33,58.33
Italy,ITA,2020-07-06T00:00:00Z,1301,123,55.56,55.56
Italy,ITA,2020-06-29T00:00:00Z,1811,104,55.56,55.56
Italy,ITA,2020-06-22T00:00:00Z,1510,289,55.56,55.56
Italy,ITA,2020-06-15T00:00:00Z,1991,446,55.56,55.56
Italy,ITA,2020-06-08T00:00:00Z,1979,484,44.44,44.44
Italy,ITA,2020-06-01T00:00:00Z,3161,630,63.89,63.89
Italy,ITA,2020-05-25T00:00:00Z,4423,877,63.89,63.89
Italy,ITA,2020-05-18T00:00:00Z,6365,1348,63.89,63.89
Italy,ITA,2020-05-11T00:00:00Z,8353,1676,62.96,62.96
Italy,ITA,2020-05-04T00:00:00Z,13042,2240,62.96,62.96
Italy,ITA,2020-04-27T00:00:00Z,18703,2984,93.52,93.52
Italy,ITA,2020-04-20T00:00:00Z,22609,3759,93.52,93.52
Italy,ITA,2020-04-13T00:00:00Z,27415,4012,93.52,93.52
Italy,ITA,2020-04-06T00:00:00Z,31259,5108,91.67,91.67
Italy,ITA,2020-03-30T00:00:00Z,38551,5305,91.67,91.67
Italy,ITA,2020-03-23T00:00:00Z,35158,3665,91.67,91.67
Italy,ITA,2020-03-16T00:00:00Z,16605,1445,85.19,85.19
Italy,ITA,2020-03-09T00:00:00Z,5686,331,74.54,74.54
Italy,ITA,2020-03-02T00:00:00Z,1557,33,69.91,69.91
Italy,ITA,2020-02-24T00:00:00Z,129,2,69.91,69.91
Italy,ITA,2020-02-17T00:00:00Z,0,0,19.44,19.44
Italy,ITA,2020-02-10T00:00:00Z,0,0,19.44,19.44
Italy,ITA,2020-02-03T00:00:00Z,3,0,19.44,19.44
Italy,ITA,2020-01-27T00:00:00Z,0,0,2.78,2.78
Italy,ITA,2020-01-20T00:00:00Z,0,0,0,0
Italy,ITA,2020-01-13T00:00:00Z,0,0,0,0
Italy,ITA,2020-01-06T00:00:00Z,0,0,0,0
Kosovo,XKX,2021-01-18T00:00:00Z,2075,33,NA,NA
Kosovo,XKX,2021-01-11T00:00:00Z,1811,33,NA,NA
Kosovo,XKX,2021-01-04T00:00:00Z,1164,27,NA,NA
Kosovo,XKX,2020-12-28T00:00:00Z,1632,55,NA,NA
Kosovo,XKX,2020-12-21T00:00:00Z,2589,64,NA,NA
Kosovo,XKX,2020-12-14T00:00:00Z,3775,92,NA,NA
Kosovo,XKX,2020-12-07T00:00:00Z,3748,101,NA,NA
Kosovo,XKX,2020-11-30T00:00:00Z,4762,91,NA,NA
Kosovo,XKX,2020-11-23T00:00:00Z,5178,92,NA,NA
Kosovo,XKX,2020-11-16T00:00:00Z,4962,67,NA,NA
Kosovo,XKX,2020-11-09T00:00:00Z,3976,67,NA,NA
Kosovo,XKX,2020-11-02T00:00:00Z,2236,25,NA,NA
Kosovo,XKX,2020-10-26T00:00:00Z,1052,10,NA,NA
Kosovo,XKX,2020-10-19T00:00:00Z,712,6,NA,NA
Kosovo,XKX,2020-10-12T00:00:00Z,365,17,NA,NA
Kosovo,XKX,2020-10-05T00:00:00Z,342,8,NA,NA
Kosovo,XKX,2020-09-28T00:00:00Z,409,9,NA,NA
Kosovo,XKX,2020-09-21T00:00:00Z,426,17,NA,NA
Kosovo,XKX,2020-09-14T00:00:00Z,518,33,NA,NA
Kosovo,XKX,2020-09-07T00:00:00Z,785,47,NA,NA
Kosovo,XKX,2020-08-31T00:00:00Z,886,49,NA,NA
Kosovo,XKX,2020-08-24T00:00:00Z,1032,66,NA,NA
Kosovo,XKX,2020-08-17T00:00:00Z,1169,74,NA,NA
Kosovo,XKX,2020-08-10T00:00:00Z,1448,78,NA,NA
Kosovo,XKX,2020-08-03T00:00:00Z,1882,80,NA,NA
Kosovo,XKX,2020-07-27T00:00:00Z,1182,34,NA,NA
Kosovo,XKX,2020-07-20T00:00:00Z,804,33,NA,NA
Kosovo,XKX,2020-07-13T00:00:00Z,1575,36,NA,NA
Kosovo,XKX,2020-07-06T00:00:00Z,679,17,NA,NA
Kosovo,XKX,2020-06-29T00:00:00Z,508,13,NA,NA
Kosovo,XKX,2020-06-22T00:00:00Z,683,3,NA,NA
Kosovo,XKX,2020-06-15T00:00:00Z,252,2,NA,NA
Kosovo,XKX,2020-06-08T00:00:00Z,151,1,NA,NA
Kosovo,XKX,2020-06-01T00:00:00Z,51,1,NA,NA
Kosovo,XKX,2020-05-25T00:00:00Z,47,0,NA,NA
Kosovo,XKX,2020-05-18T00:00:00Z,101,1,NA,NA
Kosovo,XKX,2020-05-11T00:00:00Z,33,3,NA,NA
Kosovo,XKX,2020-05-04T00:00:00Z,87,5,NA,NA
Kosovo,XKX,2020-04-27T00:00:00Z,203,6,NA,NA
Kosovo,XKX,2020-04-20T00:00:00Z,199,7,NA,NA
Kosovo,XKX,2020-04-13T00:00:00Z,197,6,NA,NA
Kosovo,XKX,2020-04-06T00:00:00Z,67,0,NA,NA
Kosovo,XKX,2020-03-30T00:00:00Z,65,0,NA,NA
Kosovo,XKX,2020-03-23T00:00:00Z,20,1,NA,NA
Kosovo,XKX,2020-03-16T00:00:00Z,13,0,NA,NA
Latvia,LVA,2021-01-18T00:00:00Z,6096,129,57.41,57.41
Latvia,LVA,2021-01-11T00:00:00Z,7071,169,57.41,57.41
Latvia,LVA,2021-01-04T00:00:00Z,6167,121,61.11,61.11
Latvia,LVA,2020-12-28T00:00:00Z,5390,120,60.19,60.19
Latvia,LVA,2020-12-21T00:00:00Z,5265,90,60.19,60.19
Latvia,LVA,2020-12-14T00:00:00Z,4362,87,53.7,53.7
Latvia,LVA,2020-12-07T00:00:00Z,4338,65,53.7,53.7
Latvia,LVA,2020-11-30T00:00:00Z,3855,44,53.7,53.7
Latvia,LVA,2020-11-23T00:00:00Z,2573,30,53.7,53.7
Latvia,LVA,2020-11-16T00:00:00Z,2452,24,53.7,53.7
Latvia,LVA,2020-11-09T00:00:00Z,1959,25,53.7,53.7
Latvia,LVA,2020-11-02T00:00:00Z,1458,18,42.59,42.59
Latvia,LVA,2020-10-26T00:00:00Z,1228,14,42.59,42.59
Latvia,LVA,2020-10-19T00:00:00Z,780,2,33.33,33.33
Latvia,LVA,2020-10-12T00:00:00Z,584,2,32.41,32.41
Latvia,LVA,2020-10-05T00:00:00Z,410,2,32.41,32.41
Latvia,LVA,2020-09-28T00:00:00Z,151,0,37.04,37.04
Latvia,LVA,2020-09-21T00:00:00Z,51,1,37.04,37.04
Latvia,LVA,2020-09-14T00:00:00Z,46,0,41.67,41.67
Latvia,LVA,2020-09-07T00:00:00Z,35,1,41.67,41.67
Latvia,LVA,2020-08-31T00:00:00Z,56,1,41.67,41.67
Latvia,LVA,2020-08-24T00:00:00Z,15,1,41.67,41.67
Latvia,LVA,2020-08-17T00:00:00Z,32,0,41.67,41.67
Latvia,LVA,2020-08-10T00:00:00Z,47,0,47.22,47.22
Latvia,LVA,2020-08-03T00:00:00Z,24,1,47.22,47.22
Latvia,LVA,2020-07-27T00:00:00Z,27,0,50,50
Latvia,LVA,2020-07-20T00:00:00Z,19,1,50,50
Latvia,LVA,2020-07-13T00:00:00Z,49,0,50,50
Latvia,LVA,2020-07-06T00:00:00Z,8,0,50,50
Latvia,LVA,2020-06-29T00:00:00Z,5,0,50,50
Latvia,LVA,2020-06-22T00:00:00Z,14,2,50,50
Latvia,LVA,2020-06-15T00:00:00Z,9,3,50,50
Latvia,LVA,2020-06-08T00:00:00Z,22,1,61.11,61.11
Latvia,LVA,2020-06-01T00:00:00Z,19,2,61.11,61.11
Latvia,LVA,2020-05-25T00:00:00Z,39,3,61.11,61.11
Latvia,LVA,2020-05-18T00:00:00Z,69,1,61.11,61.11
Latvia,LVA,2020-05-11T00:00:00Z,60,2,69.44,69.44
Latvia,LVA,2020-05-04T00:00:00Z,67,4,69.44,69.44
Latvia,LVA,2020-04-27T00:00:00Z,85,7,69.44,69.44
Latvia,LVA,2020-04-20T00:00:00Z,76,0,69.44,69.44
Latvia,LVA,2020-04-13T00:00:00Z,118,4,69.44,69.44
Latvia,LVA,2020-04-06T00:00:00Z,157,1,69.44,69.44
Latvia,LVA,2020-03-30T00:00:00Z,237,0,69.44,69.44
Latvia,LVA,2020-03-23T00:00:00Z,108,0,60.19,60.19
Latvia,LVA,2020-03-16T00:00:00Z,28,0,54.63,54.63
Latvia,LVA,2020-03-09T00:00:00Z,3,0,8.33,8.33
Lithuania,LTU,2021-01-18T00:00:00Z,7546,237,NA,74.07
Lithuania,LTU,2021-01-11T00:00:00Z,12459,282,74.07,74.07
Lithuania,LTU,2021-01-04T00:00:00Z,15618,681,74.07,74.07
Lithuania,LTU,2020-12-28T00:00:00Z,17882,230,76.85,76.85
Lithuania,LTU,2020-12-21T00:00:00Z,19466,214,76.85,76.85
Lithuania,LTU,2020-12-14T00:00:00Z,18985,188,57.41,57.41
Lithuania,LTU,2020-12-07T00:00:00Z,14711,131,57.41,57.41
Lithuania,LTU,2020-11-30T00:00:00Z,14278,120,57.41,57.41
Lithuania,LTU,2020-11-23T00:00:00Z,12289,109,57.41,57.41
Lithuania,LTU,2020-11-16T00:00:00Z,10059,70,57.41,57.41
Lithuania,LTU,2020-11-09T00:00:00Z,8980,41,57.41,57.41
Lithuania,LTU,2020-11-02T00:00:00Z,5535,32,56.94,56.94
Lithuania,LTU,2020-10-26T00:00:00Z,2663,21,48.61,48.61
Lithuania,LTU,2020-10-19T00:00:00Z,1399,10,48.61,48.61
Lithuania,LTU,2020-10-12T00:00:00Z,937,9,48.61,48.61
Lithuania,LTU,2020-10-05T00:00:00Z,800,3,31.48,31.48
Lithuania,LTU,2020-09-28T00:00:00Z,641,4,28.7,28.7
Lithuania,LTU,2020-09-21T00:00:00Z,409,0,28.7,28.7
Lithuania,LTU,2020-09-14T00:00:00Z,252,1,28.7,28.7
Lithuania,LTU,2020-09-07T00:00:00Z,209,0,28.7,28.7
Lithuania,LTU,2020-08-31T00:00:00Z,239,2,28.7,28.7
Lithuania,LTU,2020-08-24T00:00:00Z,219,3,28.7,28.7
Lithuania,LTU,2020-08-17T00:00:00Z,164,0,28.7,28.7
Lithuania,LTU,2020-08-10T00:00:00Z,142,1,28.7,28.7
Lithuania,LTU,2020-08-03T00:00:00Z,102,0,28.7,28.7
Lithuania,LTU,2020-07-27T00:00:00Z,76,0,28.7,28.7
Lithuania,LTU,2020-07-20T00:00:00Z,63,1,25.93,25.93
Lithuania,LTU,2020-07-13T00:00:00Z,33,0,25.93,25.93
Lithuania,LTU,2020-07-06T00:00:00Z,20,1,25.93,25.93
Lithuania,LTU,2020-06-29T00:00:00Z,18,2,25.93,25.93
Lithuania,LTU,2020-06-22T00:00:00Z,30,1,28.7,28.7
Lithuania,LTU,2020-06-15T00:00:00Z,54,4,50.93,50.93
Lithuania,LTU,2020-06-08T00:00:00Z,39,1,50.93,50.93
Lithuania,LTU,2020-06-01T00:00:00Z,52,7,50.93,50.93
Lithuania,LTU,2020-05-25T00:00:00Z,82,7,71.3,71.3
Lithuania,LTU,2020-05-18T00:00:00Z,62,6,71.3,71.3
Lithuania,LTU,2020-05-11T00:00:00Z,69,4,75,75
Lithuania,LTU,2020-05-04T00:00:00Z,-28,5,77.78,77.78
Lithuania,LTU,2020-04-27T00:00:00Z,112,5,77.78,77.78
Lithuania,LTU,2020-04-20T00:00:00Z,264,12,81.48,81.48
Lithuania,LTU,2020-04-13T00:00:00Z,251,11,87.04,87.04
Lithuania,LTU,2020-04-06T00:00:00Z,327,6,81.48,81.48
Lithuania,LTU,2020-03-30T00:00:00Z,341,6,81.48,81.48
Lithuania,LTU,2020-03-23T00:00:00Z,129,1,81.48,81.48
Lithuania,LTU,2020-03-16T00:00:00Z,13,0,81.48,81.48
Lithuania,LTU,2020-03-09T00:00:00Z,0,0,11.11,11.11
Lithuania,LTU,2020-03-02T00:00:00Z,1,0,11.11,11.11
Lithuania,LTU,2020-02-24T00:00:00Z,0,0,0,0
Lithuania,LTU,2020-02-17T00:00:00Z,0,0,0,0
Lithuania,LTU,2020-02-10T00:00:00Z,0,0,0,0
Lithuania,LTU,2020-02-03T00:00:00Z,0,0,0,0
Lithuania,LTU,2020-01-27T00:00:00Z,0,0,0,0
Lithuania,LTU,2020-01-20T00:00:00Z,0,0,0,0
Lithuania,LTU,2020-01-13T00:00:00Z,0,0,0,0
Lithuania,LTU,2020-01-06T00:00:00Z,0,0,0,0
Luxembourg,LUX,2021-01-18T00:00:00Z,868,19,67.59,67.59
Luxembourg,LUX,2021-01-11T00:00:00Z,1065,27,67.59,67.59
Luxembourg,LUX,2021-01-04T00:00:00Z,1070,19,75,75
Luxembourg,LUX,2020-12-28T00:00:00Z,1782,47,80.56,80.56
Luxembourg,LUX,2020-12-21T00:00:00Z,2795,44,73.15,73.15
Luxembourg,LUX,2020-12-14T00:00:00Z,3588,46,73.15,73.15
Luxembourg,LUX,2020-12-07T00:00:00Z,3711,44,76.85,76.85
Luxembourg,LUX,2020-11-30T00:00:00Z,3640,44,60.19,60.19
